ANNO,MES,COLOMBIA_TELECOMUNICACIONES,COLOMBIA_MOVIL,COMUNICACION_CELULAR_COMCEL,EMPRESA_DE_TELECOMUNICACIONES_DE_BOGOTA,UNE_EPM,AVANTEL,ALMACENES_EXITO,VIRGIN_MOBILE,PARTNERS_TELECOM,SETROC_MOBILE,UFF_MOVIL,CELLVOZ_COLOMBIA,LOGISTICA_FLASH,LOV_TELECOMUNICACIONES,SUMA_MOVIL
2017,10,25.52718246138645,15.879100381159464,54.55702617569072,0.8006401484134205,0,1.9122677333191829,0.23716533487536476,1.0372419228926246,0,0,0.049375842,0,0,0,0
2017,11,25.91591173899826,15.702851488943454,54.04977232835042,0.8901459336449523,0.000683541,2.1283387660114146,0.230093584,1.0349169901444288,0,0,0.047285629,0,0,0,0
2017,12,25.235715794957887,16.169377610809146,53.73789558257961,0.9772063776708232,7.333581655017024e-05,2.3795755677042116,0.29048639046931474,1.1632988104992004,0,0,0.046370529,0,0,0,0
2018,1,23.704431023685306,15.953525387711926,55.577711905276516,0.854873592,0,2.4822726947168117,0.23747414259734215,1.1448522997647357,0,0,0.044858954445907886,0,0,0,0
2018,2,24.178981496754282,16.434327248081892,54.12153922,0.911819085,0,2.9462780049541193,0.2470382854901575,1.1193622210286396,0,0,0.040654437,0,0,0,0
2018,3,23.482181912604474,16.557816914265153,54.12639023744133,0.9117697074665192,0,3.3777274904984993,0.27381461472067464,1.2270460966678747,0,0,0.041623842,0,0,0,0.001629185
2018,4,23.60807734883018,16.505293622259153,53.67187149467168,0.9682405886746444,0,3.7888954623487847,0.2376022198620259,1.1807006704451277,0,0,0.039015854,0,0,0,0.000302739
2018,5,23.34984459856897,16.294219038869333,53.924687105376655,0.9282154981171754,0,4.027718940422455,0.24054143706096812,1.2021355167985726,0,0,0.032357074,0,0,0,0.000280791
2018,6,23.431858079701325,16.207593538957518,54.02586723862912,0.9460605182320019,0,3.918822543646466,0.249389798,1.186096281630593,0,0,0.034065961,0,0,0,0.00024604
2018,7,23.106767438274588,15.328108083664446,55.43399661166563,0.9086762895865902,0,3.899315102801383,0.213627107,1.1092643470631418,0,0,0,0,0,0,0.00024502
2018,8,23.240375664677472,15.359602837433044,55.27445934178782,0.8873768188744037,0,3.8987849307086653,0.2201215336085338,1.1191008888174827,0,0,0,0,0,0,0.000177984
2018,9,23.25545831337147,15.381704949570304,55.04749054713337,0.8123197327310097,0,4.034950713004561,0.21334191146218143,1.0882323206502749,0,0,0,0,0.16633533727973257,0,0.000166175
2018,10,22.701971031588442,15.035544771977335,54.878003987032756,0.7634124984830024,0,4.597859310043784,0.3097359192073551,1.0651261315186713,0,0,0,0,0.6481654147684442,0,0.000180935
2018,11,22.469651850514744,15.101110141311388,55.272572505839115,0.7660822387927237,0,4.318784359383928,0.3060055211174575,0.9839117238472787,0,0,0,0,0.7816906483052468,0,0.000191011
2018,12,23.22321549334339,14.915702054624298,54.91302510505647,0.6974126558937436,0,4.100286790088886,0.364246931,0.9701218675577448,0,0,0,0,0.8157261290541925,0,0.000262973
2019,1,21.393928459727018,14.514847127838951,57.12001757,0.6741011597652165,0,4.283276225674616,0.29541474920920785,0.9563334066114428,0,0,0,0,0.7617970395633266,0,0.000284264
2019,2,21.521552206154198,15.002900760270455,56.55897340669923,0.695869983,0,4.327874297616866,0.2673726415742768,0.9085440460234381,0,0,0,0,0.7166728416519527,0,0.000239817
2019,3,19.489146114105786,14.277309274417235,59.71812932656025,0.619846135,0,4.060453956905637,0.24260133160887007,0.9039129811315904,0,0,0,0,0.6883364820470887,0,0.000264398
2019,4,20.52656227760121,14.077292486607803,58.97484142307038,0.6360237295582024,0,3.9971788879085133,0.27739501421699836,0.8810333834155399,0,0,0,0,0.6294778337868755,0,0.000194964
2019,5,20.55670518714097,14.082093260582058,58.95642394038577,0.6117717798530995,0,3.986583988716098,0.28935390944243095,0.902972518,0,0,0,0,0.6138896804668337,0,0.000205735
